"userid","date.crea","score","n.matches","n.updates.photo","n.photos","last.connex","last.up.photo","last.pr.update","gender","sent.ana","length.prof","voyage","laugh","photo.keke","photo.beach"
2461,2010-10-23,1.2318916606097,16,1,2,2010-12-14,2010-11-10,NA,0,4.82157218897507,22.920758850186,1,0,1,0
2462,2010-06-19,1.0821905173109,9,2,7,2010-07-15,2010-07-09,NA,1,3.55990291515709,0,1,0,0,0
2463,2010-12-02,4.73386826881631,44,1,4,2011-02-13,2011-01-06,NA,0,12.1228169153048,37.8715398784066,0,0,0,0
2464,2017-04-27,1.08037101704652,5,4,4,2017-05-21,2017-05-21,NA,1,3.63726145173269,0,0,1,1,1
2465,2017-10-27,1.35250799645901,12,1,4,2017-11-08,2017-11-05,NA,1,2.84650916988249,0,1,0,0,0
2466,2019-05-19,1.68775737096621,13,4,1,2019-06-27,2019-06-09,NA,0,4.75826824473637,0,0,0,0,0
2467,2012-02-28,1.96451882638779,16,0,3,2012-03-17,2012-03-11,NA,1,2.39399037354348,18.901085164211,0,0,0,0
2468,2016-07-29,1.10275112773849,9,1,3,2016-08-31,2016-08-23,NA,1,-0.0554130518809051,0,1,0,0,0
2469,2018-06-15,2.54537924185943,22,5,2,2018-06-18,2018-06-19,NA,2,7.19118091603214,29.5269563601109,0,1,0,0
2470,2010-10-20,2.26521414645202,19,4,2,2010-12-06,2010-11-01,NA,0,6.12614267289367,32.2276999869076,0,0,0,0
2471,2009-03-18,3.90351726217335,23,3,5,2009-03-24,2009-03-20,NA,1,5.60553354356066,14.8411514216933,0,0,0,1
2472,2010-05-11,1.22972221509738,5,0,4,2010-06-12,2010-06-10,NA,1,4.5537586834237,0,0,0,0,1
2473,2018-02-26,2.46540320316864,21,2,7,2018-04-16,2018-03-09,NA,0,9.36717396638309,28.7977651563896,0,0,0,0
2474,2011-03-17,3.00636618425509,27,3,3,2011-04-05,2011-03-31,NA,1,6.6383978386136,0,0,0,0,0
2475,2013-12-07,1.53955287627343,10,2,6,2014-01-14,2014-01-08,NA,1,2.24176336317844,23.643230157608,1,1,0,1
2476,2016-12-29,1.07549326709323,10,0,4,2017-01-18,2017-01-11,NA,1,3.32732493476246,25.7337704116241,1,1,0,0
2477,2010-03-23,1.62962967679254,13,2,3,2010-05-18,2010-04-05,NA,0,1.25972722196125,0,0,0,0,0
2478,2010-10-15,3.89142790193734,35,2,3,2010-11-11,2010-10-21,NA,0,2.56695760687018,28.8020275489559,0,0,0,0
2479,2013-01-02,0.713415047070853,4,3,3,2013-01-28,2013-01-13,NA,0,5.18760295815572,17.3272264280784,1,0,0,0
2480,2011-08-11,1.77926605531438,16,2,5,2011-09-18,2011-08-15,NA,0,3.91353720270655,21.3985266552728,1,0,0,0
2481,2014-09-22,1.69723561028851,13,4,3,2014-11-30,2014-10-24,NA,0,4.50117303056837,28.2771596587563,0,0,0,0
2482,2015-10-07,0.812636754577421,5,1,4,2015-11-06,2015-10-25,NA,1,3.19789520659091,24.9544817262536,0,0,0,0
2483,2011-09-04,1.3895361466914,13,1,8,2011-09-25,2011-09-24,NA,1,5.49882146582632,14.0897680868999,0,1,1,0
2484,2015-03-06,2.49636730693183,16,1,2,2015-03-25,2015-03-13,NA,1,6.68717089238663,45.7965116523932,1,0,1,1
2485,2009-11-19,2.36266986664302,23,4,4,2009-12-22,2009-12-21,NA,1,5.38639624970154,30.3761488044304,1,0,0,0
2486,2012-12-29,1.02903710529643,7,1,5,2013-01-27,2013-01-08,NA,0,3.3175399554566,0,0,0,0,0
2487,2011-10-16,1.48561566340667,13,2,4,2011-12-24,2011-11-07,NA,0,4.75877664080701,30.1253139262634,1,0,0,0
2488,2015-07-06,1.83236152664619,20,2,6,2015-08-12,2015-07-29,NA,0,3.03702423070143,29.3868286686557,1,1,0,0
2489,2018-10-10,3.88114972008974,35,2,3,2018-11-16,2018-10-25,NA,0,7.74736727013739,0,0,0,0,0
2490,2010-02-15,3.04782241370339,27,4,5,2010-04-10,2010-03-16,NA,0,10.5826724812191,22.8900763529325,0,0,0,0
2491,2009-01-10,1.33560771569306,12,1,3,2009-02-22,2009-01-28,NA,0,6.43654233544151,40.1054341707406,0,1,0,0
2492,2009-07-09,0.672276416929847,3,4,3,2009-08-07,2009-07-27,NA,0,2.86079920535498,0,0,0,0,0
2493,2019-12-11,2.03796638768043,17,4,1,2020-01-27,2019-12-22,NA,0,6.4014672115917,32.5348243685206,0,0,0,0
2494,2011-07-18,1.95257912285769,17,0,3,2011-08-10,2011-08-08,NA,1,4.434970680384,0,0,0,1,0
2495,2010-05-21,1.51667829069158,14,2,4,2010-06-23,2010-05-24,NA,0,5.01305936307838,0,0,1,0,0
2496,2018-12-13,1.66533146682242,13,3,3,2019-01-15,2019-01-09,NA,1,8.43975542216642,33.5669904454585,0,0,0,0
2497,2009-11-26,3.24885528408056,31,4,2,2009-12-15,2009-12-18,NA,1,4.58657851053434,37.0418471825464,0,0,1,0
2498,2015-04-17,1.40176019501818,11,4,3,2015-05-19,2015-05-14,NA,1,7.30606268207712,42.5540632350865,0,0,0,0
2499,2018-08-02,1.47802043675781,11,1,1,2018-09-26,2018-08-28,NA,0,4.3013447491251,0,0,0,0,0
2500,2014-10-31,4.66709899591047,43,5,1,2014-12-21,2014-11-24,NA,0,9.14747683374466,17.5783714450086,0,0,0,0
2501,2013-05-20,1.34427570597657,10,2,7,2013-06-03,2013-06-03,NA,1,3.59652682512434,34.7671092250706,0,0,0,0
2502,2013-06-15,0.918798525498914,6,1,1,2013-07-19,2013-07-14,NA,1,2.58232964697281,14.3562461925021,0,0,0,0
2503,2012-05-26,2.82947342277287,18,2,3,2012-07-09,2012-06-29,NA,1,6.01001097615535,0,1,0,0,1
2504,2018-10-16,0.773521903233343,5,-1,6,2018-11-02,2018-11-01,NA,1,5.26055381013086,0,0,0,1,0
2505,2014-05-05,1.04378237952527,8,4,4,2014-05-24,2014-05-22,NA,1,0.734470300306071,21.3679062159314,0,1,0,0
2506,2012-09-20,1.28249990893425,17,2,3,2012-10-29,2012-10-10,NA,0,5.7291058576083,16.137029938313,1,0,1,0
2507,2016-05-10,4.07517551883433,24,2,5,2016-05-14,2016-05-13,NA,1,4.47579343310808,5.87835784031808,0,0,0,1
2508,2014-12-16,3.05429323547308,27,3,3,2015-01-23,2015-01-05,NA,0,1.23645990170283,0,0,0,0,0
2509,2019-08-02,0.706021155374477,5,1,6,2019-09-11,2019-08-05,NA,0,6.14678973498897,39.2765309988166,0,1,0,0
2510,2013-06-04,1.23728597751805,5,1,2,2013-06-29,2013-06-27,NA,1,2.14137034202032,0,0,0,0,1
2511,2014-05-07,2.13082369238489,30,2,3,2014-07-05,2014-06-07,NA,0,3.677705988862,12.8293813169349,1,0,1,0
2512,2011-03-17,1.24921607421343,17,2,1,2011-05-09,2011-04-20,NA,0,5.14372350031774,31.9813817980835,0,1,1,0
2513,2015-09-15,0.963517128046517,6,2,3,2015-10-24,2015-10-04,NA,0,5.28118226237038,15.884627679168,0,0,0,0
2514,2011-07-30,0.616342382235199,4,1,2,2011-09-04,2011-08-19,NA,0,3.79155952912963,30.9156589855134,0,0,0,1
2515,2014-06-20,1.66647019914832,13,0,3,2014-08-20,2014-07-19,NA,0,4.65258712743057,0,0,0,0,0
2516,2019-03-30,1.56909890426542,12,3,7,2019-04-30,2019-04-21,NA,1,7.6420288111165,0,0,0,0,0
2517,2015-11-30,1.8989820086777,20,1,4,2016-01-03,2015-12-16,NA,0,7.11650233962429,27.4528765045569,0,0,0,1
2518,2010-07-09,0.680324831900863,3,-1,2,2010-08-26,2010-07-23,NA,0,4.82043069092668,23.0822154360726,0,0,0,0
2519,2018-03-28,2.40148998485967,21,3,2,2018-05-17,2018-04-18,NA,0,5.23119463385063,0,0,0,0,0
2520,2013-10-08,0.819898406724589,5,4,2,2013-11-02,2013-11-01,NA,1,3.50831527050964,0,0,0,0,0
2521,2015-02-27,0.625778776865073,6,2,4,2015-04-29,2015-03-19,NA,0,3.6915048783176,27.5452642436012,0,1,0,1
2522,2016-06-12,0.750492050888787,5,3,2,2016-07-20,2016-06-12,NA,0,1.86647780244667,37.2849948449852,1,0,0,0
2523,2017-01-09,3.21041542973348,29,4,5,2017-03-06,2017-02-07,NA,0,4.84273325664463,0,0,0,0,0
2524,2009-03-18,2.42199071276923,21,5,5,2009-04-28,2009-03-29,NA,0,5.54377858463727,0,0,0,0,0
2525,2017-10-12,0.746490324768278,9,4,3,2017-12-08,2017-11-12,NA,0,4.93453590899067,25.7618239989851,0,1,1,0
2526,2012-09-16,2.93805095584737,26,3,5,2012-10-11,2012-10-07,NA,1,7.29400481559841,29.2870147329469,0,0,0,0
2527,2009-11-08,3.23269124121637,29,2,5,2009-12-09,2009-12-06,NA,1,7.94164672553777,12.0666974731125,0,0,0,0
2528,2018-05-11,1.1031946447357,13,3,3,2018-06-24,2018-05-31,NA,0,7.72443718559249,0,0,1,0,1
2529,2015-12-19,0.805684362144729,10,4,4,2016-02-04,2016-01-24,NA,0,2.45501306558487,17.606763403926,0,1,1,0
2530,2012-03-23,1.74464757876152,14,1,4,2012-04-12,2012-04-11,NA,1,4.43922900907405,0,0,0,0,0
2531,2011-05-06,0.950538309810122,4,0,4,2011-06-04,2011-06-04,NA,1,2.11644044084229,0,1,0,0,1
2532,2009-01-22,2.50128294992823,25,2,6,2009-02-20,2009-02-19,NA,1,9.10187624089345,0,1,0,0,0
2533,2016-02-15,1.4087119162568,13,3,5,2016-03-22,2016-03-16,NA,1,4.84905741555207,0,0,1,0,0
2534,2015-07-12,2.08157023197399,10,2,8,2015-08-12,2015-08-02,NA,1,3.73436546857837,0,0,0,0,1
2535,2011-10-15,3.55060683005794,20,2,8,2011-11-13,2011-11-12,NA,1,2.82158580517825,0,0,0,0,1
2536,2012-07-17,0.99347891062202,6,0,7,2012-08-13,2012-08-09,NA,1,4.34484429686673,0,0,0,0,0
2537,2016-08-22,2.8698599986874,18,2,2,2016-09-03,2016-09-06,NA,1,2.12781670281477,26.1151123713211,1,0,0,1
2538,2010-02-14,0.732197847638454,4,0,1,2010-03-30,2010-03-27,NA,0,4.42390280836388,0,0,0,0,0
2539,2009-02-04,0.720757150257669,4,3,4,2009-03-26,2009-02-24,NA,0,6.36511752129516,0,0,0,0,0
2540,2013-12-29,1.00493970880127,8,0,5,2014-02-07,2014-01-12,NA,0,6.04703108023886,39.9987640060992,0,1,0,0
2541,2012-06-06,2.47816814576571,25,3,6,2012-06-21,2012-06-21,NA,1,6.71509229993769,37.9561838700814,1,0,0,0
2542,2010-11-17,2.71260750329029,27,6,2,2010-12-09,2010-12-08,NA,1,6.30883101583852,32.7615374169002,1,0,0,0
2543,2014-06-04,2.40376134280231,21,3,5,2014-07-07,2014-06-09,NA,0,10.9066133879391,29.7526557782116,0,0,0,0
2544,2012-02-03,1.02791011240587,7,2,1,2012-04-16,2012-03-03,NA,0,5.23282399670058,47.0724241454813,0,0,0,0
2545,2009-12-13,1.57715970557758,12,2,3,2010-01-22,2009-12-29,NA,0,3.4438654530381,0,0,0,0,0
2546,2018-12-27,1.0841289673167,7,2,6,2019-02-08,2019-01-17,NA,0,1.18047518230658,0,0,0,0,0
2547,2014-06-11,2.03512203632366,17,2,4,2014-06-29,2014-06-21,NA,1,3.78995668045391,0,0,0,0,0
2548,2011-06-17,1.91063487691921,16,3,6,2011-07-26,2011-07-03,NA,0,7.25392222934094,0,0,0,0,0
2549,2013-06-20,1.66280119169059,13,1,2,2013-08-05,2013-07-02,NA,0,2.45007036175712,28.6513868131342,0,0,0,0
2550,2016-06-02,3.90552612239006,40,3,4,2016-07-29,2016-06-15,NA,0,7.59259777196454,25.4743518500085,1,0,0,0
2551,2013-06-20,1.42453245357276,15,0,3,2013-08-15,2013-07-15,NA,0,4.14680418939465,36.7412597601025,1,1,0,0
2552,2018-01-09,1.69717819120339,13,5,2,2018-02-05,2018-01-31,NA,1,2.99458230289749,0,0,0,0,0
2553,2011-12-25,1.03632397028584,7,5,3,2012-02-10,2012-01-11,NA,0,4.14314502536197,13.9448552945402,0,0,0,0
2554,2010-05-31,2.89302902327316,27,3,2,2010-06-25,2010-06-21,NA,1,4.25168497737939,0,0,0,1,0
2555,2018-11-23,0.495481716559235,4,4,4,2019-01-19,2018-12-16,NA,0,5.04661496435044,0,0,1,0,1
2556,2018-12-14,2.72144485376979,27,4,5,2019-01-14,2019-01-06,NA,1,4.94410463581274,7.80522081806386,0,1,0,0
2557,2011-01-21,2.61908822431716,28,4,2,2011-02-08,2011-02-06,NA,1,4.21136256743433,25.2242236336865,0,1,1,0
2558,2016-01-02,2.61041054099474,23,2,1,2016-02-10,2016-01-08,NA,0,7.83965135192355,0,0,0,0,0
2559,2010-10-21,0.918840809529459,7,2,2,2010-11-24,2010-11-20,NA,1,3.23924308365345,0,0,1,0,0
2560,2013-04-13,1.9042637214072,21,2,6,2013-05-14,2013-05-07,NA,1,7.88317683692178,0,1,1,0,0
2561,2014-03-12,0.913479660273053,6,2,4,2014-04-15,2014-04-04,NA,0,6.30943200930197,43.9463571332607,0,0,0,0
2562,2011-11-25,0.757397050081817,5,1,4,2011-12-17,2011-12-05,NA,1,5.06439735823084,0,1,0,0,0
2563,2018-11-13,1.58656340916264,17,2,2,2018-12-08,2018-12-04,NA,1,5.4676804058146,30.1582908161405,1,1,0,0
2564,2017-02-02,0.748058927004262,5,1,4,2017-03-08,2017-03-06,NA,1,3.293851086256,0,1,0,0,0
2565,2018-02-20,0.82448552144862,5,2,2,2018-04-19,2018-03-07,NA,0,4.22851835953181,30.3965978567184,0,0,0,0
2566,2009-07-21,1.86143061667336,15,3,7,2009-09-02,2009-08-02,NA,0,5.38663875817179,37.5554632731,0,0,0,0
2567,2018-06-30,1.28218599512647,9,1,2,2018-08-05,2018-08-11,NA,1,6.14455308051763,0,0,0,0,0
2568,2018-02-22,3.19172594355574,28,1,2,2018-04-24,2018-03-10,NA,0,7.7881065918539,0,0,0,0,0
2569,2010-12-10,1.57056105831214,12,3,3,2011-02-13,2011-01-18,NA,0,3.51295156928962,34.815938739552,0,0,0,0
2570,2014-04-18,1.10490670652264,8,2,2,2014-06-14,2014-05-03,NA,0,5.91373541515368,0,0,0,0,0
2571,2019-11-28,1.51079010737472,12,2,3,2019-12-27,2019-12-21,NA,1,6.79689149816062,36.7775916194873,0,0,0,0
2572,2012-04-12,3.98353491570769,36,2,3,2012-05-10,2012-05-04,NA,1,4.32707108717812,0,0,0,0,0
2573,2011-01-31,0.657333274875788,6,-1,1,2011-03-26,2011-02-09,NA,0,3.79501727556793,28.4284701629826,0,0,1,0
2574,2017-02-16,5.47164597058319,38,3,4,2017-03-06,2017-03-02,NA,1,8.97088974106293,0,0,1,0,1
2575,2015-02-07,0.976076836563513,6,0,2,2015-03-21,2015-03-06,NA,0,6.0143839078992,40.5047256095297,0,0,0,0
2576,2018-12-16,1.25688420705585,14,3,5,2019-01-17,2018-12-27,NA,0,-0.338784443362117,0,1,0,0,1
2577,2011-06-21,1.64694379056578,18,1,4,2011-07-08,2011-07-01,NA,1,7.03285579592679,26.9554342747586,1,1,0,0
2578,2018-08-11,1.09805070973028,9,3,3,2018-09-26,2018-08-18,NA,0,10.6545424044003,25.2604641788264,0,1,0,0
2579,2012-03-27,1.10383681076554,9,2,3,2012-05-02,2012-04-06,NA,0,4.72473149411321,42.8144767567289,0,1,0,0
2580,2012-04-11,1.1722308007877,10,2,5,2012-05-27,2012-04-27,NA,0,7.86048075455924,0,0,1,0,0
2581,2015-07-14,1.35112441827745,10,1,3,2015-08-28,2015-07-18,NA,0,-0.593416164793787,0,0,0,0,0
2582,2012-03-19,3.03293936038476,27,3,2,2012-05-13,2012-04-09,NA,0,9.95469759856909,0,0,0,0,0
2583,2018-02-06,0.593306222960024,3,-1,2,2018-03-22,2018-03-03,NA,0,5.08827579855236,0,1,0,0,0
2584,2011-08-23,0.934932322441774,6,0,4,2011-10-03,2011-09-05,NA,0,2.54755598912756,27.5059758308766,0,0,0,0
2585,2012-11-22,2.25358697561746,19,0,4,2012-12-23,2012-12-23,NA,2,4.94667985123695,33.6793450836729,1,0,0,0
2586,2017-07-03,1.68247457230124,17,2,5,2017-07-20,2017-07-22,NA,1,3.14229741500336,23.5884831096381,1,0,1,0
2587,2012-05-17,1.24190812077762,10,6,1,2012-06-13,2012-05-28,NA,0,3.13298234775772,20.2670868433973,1,0,0,0
2588,2014-07-25,3.03079936789008,27,3,4,2014-08-04,2014-08-02,NA,1,0.750492578949183,0,0,0,0,0
2589,2015-07-09,5.60687737300643,34,3,4,2015-07-28,2015-07-23,NA,1,5.45998163222747,0,0,0,0,1
2590,2011-02-27,0.6712710711695,7,0,1,2011-03-23,2011-03-05,NA,0,4.41442575154795,24.8925154800507,1,0,1,0
2591,2018-01-22,2.23126414407451,19,4,2,2018-02-04,2018-01-29,NA,1,0.254033904735015,20.8706149265517,0,0,0,0
2592,2012-07-24,2.84138139914146,25,2,4,2012-09-19,2012-08-27,NA,0,3.30269919680386,15.0811709027628,0,0,0,0
2593,2016-07-15,1.62052962846693,13,5,3,2016-09-05,2016-07-31,NA,0,3.65746434432818,32.5047017454882,0,0,0,0
2594,2010-01-28,2.37401689685342,20,4,2,2010-02-22,2010-02-03,NA,0,6.77298434030381,0,0,0,0,0
2595,2009-11-03,1.67191825106599,13,1,1,2010-01-07,2009-12-11,NA,0,4.96121154962406,0,0,0,0,0
2596,2017-08-11,2.28725179908316,19,2,3,2017-09-05,2017-08-29,NA,1,6.39589801450016,0,0,0,0,0
2597,2013-07-06,0.582484271241646,4,0,4,2013-08-21,2013-08-01,NA,0,2.36112573364567,0,0,0,0,1
2598,2012-12-29,0.724413225809497,6,3,2,2013-02-12,2013-01-21,NA,0,7.96342824836697,39.480910119344,0,0,0,1
2599,2010-02-10,1.57344421913622,17,3,5,2010-03-31,2010-03-06,NA,0,3.72905135856513,32.1809019259169,1,1,0,0
2600,2010-08-16,1.61546439965229,13,0,4,2010-09-09,2010-09-01,NA,1,4.19443575339832,0,0,0,0,0
2601,2009-01-31,2.74159147286294,24,4,1,2009-03-27,2009-02-21,NA,0,4.36246647100717,0,0,0,0,0
2602,2016-04-05,2.4557467545466,25,2,4,2016-05-13,2016-04-12,NA,0,6.76331492577803,25.2897502672502,0,1,0,0
2603,2017-12-15,0.563596444554899,4,-1,3,2018-01-14,2018-01-06,NA,1,1.47995118824985,34.7573980513256,1,1,0,0
2604,2016-12-01,1.24693371304346,9,2,3,2016-12-27,2016-12-14,NA,0,5.83101806820716,25.6519838249033,0,0,0,0
2605,2010-04-29,3.04353651831815,27,4,4,2010-05-20,2010-05-13,NA,1,4.47873258366721,0,0,0,0,0
2606,2015-05-30,1.08063916550445,7,2,1,2015-07-16,2015-06-19,NA,0,3.62487536611666,32.3012261860239,0,0,0,0
2607,2009-02-15,1.28968387355719,10,3,3,2009-03-30,2009-03-28,NA,1,3.4004212431848,46.7250364326038,0,0,1,0
2608,2011-05-29,0.706478695085231,7,4,5,2011-07-15,2011-05-31,NA,0,0.773611259001569,21.923672607316,0,0,1,0
2609,2013-08-13,0.989470717668675,11,0,3,2013-09-24,2013-08-19,NA,0,5.58549099758004,21.5295151624512,0,0,1,0
2610,2009-12-22,1.95656836081316,20,1,6,2010-02-11,2010-01-18,NA,0,6.58305321128482,27.5836824832718,0,1,0,0
2611,2011-04-21,0.903897540615132,6,0,2,2011-05-12,2011-05-04,NA,0,0.9682669592529,0,0,0,0,0
2612,2017-10-25,2.16068395658985,21,3,3,2017-12-10,2017-11-11,NA,0,6.69799860863375,31.2525471001225,1,0,0,0
2613,2018-05-17,1.55086851714611,22,3,4,2018-07-12,2018-06-04,NA,0,7.41717762975235,24.9074214576112,1,1,0,1
2614,2015-11-04,0.964976667219923,6,1,2,2015-12-05,2015-12-03,NA,0,4.68388839402943,19.4558684745275,0,0,0,0
2615,2017-01-04,1.01160447794102,7,2,3,2017-01-15,2017-01-04,NA,1,2.75559653309314,0,0,0,0,0
2616,2013-05-31,2.47671200468934,21,1,3,2013-06-27,2013-06-28,NA,1,8.05165470332922,23.421097112033,0,0,0,0
2617,2012-08-07,1.76788394357453,19,4,4,2012-09-08,2012-09-08,NA,1,5.25362436860415,0,1,1,0,0
2618,2016-04-09,1.62140006097398,13,2,3,2016-05-14,2016-04-22,NA,0,5.75095775252565,0,0,0,0,0
2619,2011-12-26,1.28666373486887,5,0,1,2012-01-19,2012-01-21,NA,1,2.22366787166856,0,0,0,0,1
2620,2016-06-19,2.97131698098225,19,1,4,2016-07-14,2016-07-08,NA,1,8.13797002407396,0,0,1,0,1
2621,2015-06-05,4.29302958608778,39,2,7,2015-06-28,2015-06-30,NA,1,7.27255608651616,17.7874817454602,0,0,0,0
2622,2011-12-24,0.989693098670895,8,0,4,2012-01-20,2012-01-14,NA,1,2.44161664100824,0,1,0,0,0
2623,2009-08-31,1.27721370518802,12,1,5,2009-09-28,2009-09-18,NA,1,7.44799452010564,37.0788601009125,0,1,1,0
2624,2011-02-21,2.027881246936,12,2,4,2011-03-28,2011-03-20,NA,1,5.29075679172303,23.3838607872074,1,0,0,1
2625,2010-10-16,3.63604258647495,21,1,7,2010-11-05,2010-11-03,NA,1,5.28119341004695,32.7257880432821,0,0,0,1
2626,2012-07-26,1.81741288846334,15,1,4,2012-08-30,2012-08-28,NA,1,6.24690524503228,0,0,0,0,0
2627,2011-01-09,1.06892843617741,9,1,4,2011-02-06,2011-02-04,NA,1,6.03135731428724,0,1,0,0,0
2628,2014-05-10,1.29720881928326,12,2,4,2014-06-24,2014-05-26,NA,0,4.36630918974669,40.1586728517403,0,1,0,0
2629,2017-05-24,1.30992694875592,10,1,2,2017-07-02,2017-06-30,NA,1,4.93360702147677,0,0,0,0,0
2630,2014-10-24,1.77126960296164,14,1,2,2014-12-05,2014-11-16,NA,0,2.42170450851091,19.9063832092214,0,0,0,0
2631,2013-06-12,2.03338340320927,10,6,5,2013-07-02,2013-06-27,NA,1,2.24159607594823,35.1261740602715,0,0,0,1
2632,2011-02-09,1.23433368527481,11,4,2,2011-02-21,2011-02-15,NA,1,2.01804366568673,25.6679779435204,0,1,0,0
2633,2019-11-10,0.727443389994054,4,-1,4,2019-12-04,2019-11-23,NA,1,1.92741584282266,20.7786415405889,0,0,0,0
2634,2018-11-22,0.713523910367244,4,0,6,2018-12-24,2018-12-12,NA,1,3.87841837623129,16.9243355112879,0,0,0,0
2635,2014-05-06,2.24114999377284,11,1,2,2014-06-02,2014-05-29,NA,1,7.55383560208533,38.2568646397753,0,0,0,1
2636,2009-11-21,1.39841140245756,16,1,4,2010-01-21,2009-12-20,NA,0,5.50367423268811,27.9291835217003,0,0,1,0
2637,2017-07-05,1.85811720232299,18,2,4,2017-08-04,2017-07-24,NA,0,4.89310239845456,10.6328268299219,0,1,0,0
2638,2009-12-20,2.01642351464293,17,1,8,2010-01-30,2010-01-29,NA,1,4.27330102712241,37.3930609939476,0,0,0,0
2639,2010-05-11,1.02893698575899,8,0,1,2010-07-04,2010-06-05,NA,0,4.89418274022074,30.0425021364103,1,0,0,0
2640,2018-10-03,2.47028234627342,13,2,1,2018-10-28,2018-10-26,NA,1,4.956120619198,0,0,0,0,1
2641,2009-07-05,5.01238703315125,47,2,6,2009-07-29,2009-07-23,NA,1,5.36619908044761,0,0,0,0,0
2642,2014-07-29,1.97486472723137,18,0,4,2014-09-08,2014-08-10,NA,0,6.50296229062433,0,1,0,0,0
2643,2016-11-20,1.60645491903624,15,2,5,2016-12-07,2016-11-27,NA,1,2.09335464789991,5.47651641011255,1,0,0,0
2644,2019-09-08,2.54151981591989,22,1,3,2019-11-05,2019-09-26,NA,0,3.73597575645875,15.8809899082435,0,0,0,0
2645,2018-02-19,1.68679263111242,16,2,2,2018-03-08,2018-03-03,NA,1,3.91371065959488,27.6921504952134,1,0,0,0
2646,2015-07-29,1.1674005620578,8,3,2,2015-09-16,2015-08-25,NA,0,1.4683850589046,24.3250162608137,0,0,0,0
2647,2018-04-03,0.76088658792287,5,2,3,2018-05-05,2018-05-09,NA,1,3.65957309191636,39.4228426919823,1,0,0,0
2648,2009-01-17,1.67081573875928,13,1,2,2009-02-27,2009-01-17,NA,0,7.07443143370009,34.0452454514888,0,0,0,0
2649,2010-06-04,0.842531978384922,7,2,3,2010-06-19,2010-06-16,NA,1,4.01107926599105,0,1,1,0,0
2650,2018-06-02,0.756305762297336,7,1,3,2018-07-27,2018-06-28,NA,0,3.88098563092548,0,0,0,1,0
2651,2019-02-17,1.17435611681846,13,5,4,2019-04-11,2019-03-08,NA,0,2.94040686469251,34.5585645141942,0,0,1,0
2652,2019-11-12,1.05587544708591,8,3,5,2019-12-02,2019-12-01,NA,1,7.12234783104472,0,0,0,1,0
2653,2012-01-12,3.44473327814725,36,1,3,2012-02-07,2012-02-03,NA,1,9.01834023070653,20.8746935538416,1,0,0,0
2654,2010-03-28,4.41253525677402,41,3,3,2010-05-19,2010-04-18,NA,0,11.3689930507944,0,0,0,0,0
2655,2017-03-26,1.88812714974598,19,1,3,2017-06-02,2017-04-20,NA,0,5.69887688585191,0,0,1,0,0
2656,2019-12-09,0.889013520485203,7,3,2,2020-01-05,2019-12-31,NA,1,2.77036342970317,0,0,1,0,0
2657,2012-08-12,4.32824213379913,40,5,2,2012-09-04,2012-08-25,NA,1,10.6389408414916,22.5389652018462,0,0,0,0
2658,2013-07-13,0.907319006957145,11,3,2,2013-09-06,2013-08-03,NA,0,4.31479561673439,0,1,0,1,0
2659,2019-04-17,2.39479130701378,20,4,4,2019-05-18,2019-05-11,NA,1,6.2168458929721,0,0,0,0,0
2660,2014-09-11,0.720299958683131,5,1,3,2014-11-05,2014-10-01,NA,0,1.84707784918174,0,0,1,0,0
2661,2016-07-30,1.26346510431168,11,2,4,2016-09-16,2016-08-05,NA,0,6.20021026336523,10.8568156662686,0,1,0,0
2662,2016-12-01,0.96969045018192,6,4,3,2017-01-20,2016-12-15,NA,0,0.971854926505106,0,0,0,0,0
2663,2009-01-06,2.47775238933846,24,4,2,2009-02-14,2009-01-15,NA,0,5.78259450013847,46.1090243260961,1,0,0,0
2664,2016-12-12,1.91649812276971,24,1,3,2017-01-24,2016-12-15,NA,0,3.69808699861865,38.0062214604173,0,0,1,0
2665,2009-02-21,2.71800057760586,24,2,1,2009-03-24,2009-03-17,NA,1,8.16656132584159,46.3665893710851,0,0,0,0
2666,2015-02-06,3.42041773203367,31,5,1,2015-03-07,2015-03-04,NA,0,8.42059902189395,26.9938851894407,0,0,0,0
2667,2010-06-13,2.51809469538023,22,0,3,2010-09-03,2010-07-07,NA,0,4.98659881333612,20.2736650419567,0,0,0,0
2668,2016-02-21,1.38870326694097,10,4,5,2016-04-20,2016-03-16,NA,0,3.09208601700862,0,0,0,0,0
2669,2016-12-30,2.42721027123356,21,0,2,2017-02-08,2016-12-30,NA,0,8.00696374927688,49.6636836062924,0,0,0,0
2670,2011-07-23,4.15570323733676,38,3,2,2011-08-07,2011-07-29,NA,0,7.84030540578791,19.2552245500078,0,0,0,0
2671,2017-06-03,2.9400885562487,26,4,3,2017-07-04,2017-06-25,NA,1,7.41218608843223,30.8410561955956,0,0,0,0
2672,2010-12-30,0.562991608175582,4,3,3,2011-01-20,2011-01-15,NA,1,2.49956476925071,0,1,1,0,0
2673,2015-12-06,1.73868254165976,17,7,3,2016-01-24,2015-12-23,NA,0,4.57142233831264,21.3514405591802,0,1,0,0
2674,2017-04-08,1.03950345627959,7,1,3,2017-06-05,2017-05-08,NA,0,6.84995195653772,39.0588708810688,0,0,0,0
2675,2019-03-20,2.38963171387565,12,0,8,2019-04-21,2019-04-20,NA,1,5.59611873879062,0,0,0,0,1
